Tweets,isLiterary
"@mitchie02435305 @meidastouch @iampoliticsgirl fairly evident it’s you who is being defensive and cannot handle feedback. it isn’t meant for you, so no need to defend.",True
@benny_445 @feetenjoyer_ i think feetenjoyer is enough to tell you who it is,True
"@dr_hb7 @palliddh @drogon_dracarys @mattbinder israel doesn't bomb civilians. it bombs hamas and jihadi targets and gives warning to avoid civilians. it's people like you who expect israel not to attack hamas and therefore endanger its own civilians, or have 100% success avoiding civilians. that's a unique standard .",True
"@libran_phoenix @dylbptel @a_dub_alva @chrislenardjr @sedona_333 @vicky_dollysmom my dear, it is you who are embarrassing yourself☹️",True
"better to mind your own business and not to mind the issues. just live life to the fullest and live it to god. anything goes says and anything wrong. keep smiling. besides they are not feeding you. who cares!! good morning 😘
#altercdo",False
"@amooddudefan my internet cut out the last 15 minutes of class a couple weeks ago and the next zoom she was like ""for those of you who like to leave class early..."" i never miss class but when i do it's like that okay hahha",True
you’ll be just fine. there are many more just like you who will keep you company while you succumb to your fears &amp; paranoia rather than exercising critical thinking &amp; reasoned analytical process.  justin has 32% of population who think just like you do.   misery loves company. 😉 https://t.co/gtkhnluwxn,True
for those of you who think dealing with protestors this way is justifiable. just remember once they’ve stripped us of our democratic rights we will never get them back @9newsaus @7newsaustralia https://t.co/lqvwpawkpo,True
"@normornstein when people show you who they are the first time, believe them.",True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year catseungmo 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/wm55mzdme4 https://t.co/xxst6qnxbr",True
"i can see why mia thought so highly of you. who knows? a few years from now, you just might make it to the top. i owe you my thanks, mr. wright.",False
"time for our #walkingdead recap. come hang out with us live. 

all 10 of you who still watch!

https://t.co/2vp8s1qtrb",True
"the scent of fresh rain, and the scent of you, who is alive.",True
"i would like to hear your philosophy on loneliness. i won’t let you say you have none. you, who have stayed on this hill while watching the times flow by....
 
you must have some sort of fetishism around loneliness.",True
"time for our #walkingdead recap. come hang out with us live. 

all 10 of you who still watch!

https://t.co/8aatqlxibr",True
"nope, better watch out because if one of y'all wanna separate me and eli, i'm gonna show you who i am. my vengeance is ready",True
"show me you don’t care, ima show you who don’t care the most.",False
"@thebrittanyxoxo my dearest brittany,
you are a beautiful person. with flaws (not many in my eyes but nobody's perfect) and issues but this makes you who you are. your beautiful family makes you who you are. thank you for sharing your life, that stunning body and your #milesofsmiles here with us",True
"""it's you who should be disappointed in me, mr c.""",True
"hey ⁦@jimpatterson559⁩ you know what i am afraid of?  politicians like you who are paid by le to peddle false fear while our state is reeling from covid-19, drought and lack of affordable housing.  as it stands, you will never have my vote. https://t.co/bysdrmbry5",True
@timmyfallopian @luvadergolder @lose_mrs @cmoltzahn @drandrewsk @jkenney these triage protocols also apply to you tim. funny how you try to equate triage protocols as being the same as vaccine mandates. once again you fail horribly. try harder tim it’s only you who looks like the fool that you are!😂😂,True
going live! https://t.co/9uyjqq9mwu for those of you who dont know! @76operators @shadowuprise @getwetsports #twitchstreamer,True
"you, whos stronger than anyone... you, who were once closer to me than anyone... you, who i once admired... you, the strongest of all, who im going to beat here.",True
"@defjam ""i just told you who i think i am, a god"" 😂🔥",True
when they show you who they are....believe it. https://t.co/skwclvbimo,True
just a progress picture for those of you who care 😊 https://t.co/p7choprggs,False
i love you for you who are. as i know you love me. what a lovely pair we make. may love always triumph over ignorance.,False
"i want to put this out there for the few of you who follow me…sometimes my tweets have a lot of typos.  i hate that, i’ve always been a fantastic speller.  the thing is….i’m legally blind.  when my eyes are tired, my proofreading suffers, my typos increase.  thx 4 understanding",True
"also, another thing, for those of you who i see commenting ""this reminded me how touch starved i am"" 
hahaha, 
you fools, you buffoons.... 
who do you think was self projecting the whole time!!!! &gt;:d",True
@xx_kore_xx i cant tell you who this libero is but i love everyone else jfjjd. takeda is precious,True
"ngl, this one hurt me to my core. if it wasn't for you who knows where my life would've went.
r.i.p. 🕊💝",True
"for those of you who don't know, star wars: visions came out on disney+ today.

i just watched episode one and my god

it was so good
it was so fucking good though
everybody go and watch it right now",False
@ikeepittaco @fusaah @fusaah i feel bad for laughing when i saw it was you who retweeted this,True
"taking the brrr dap off my phone so i'm going to purge my drafts of anything appropriately nonsensical, apologies to the 5 of you who this will affect",True
but it’s you who i want…,True
@luckybonez shame you? who would ever want to shame you? you're beautiful 😍,True
"vtubers who follow me !

if we've never talked before introduce yourself down below &amp; what you do! there's alot of you who follow i'm now realizing i've never met !",True
to all of you who gave towards our summer flash match - thank you! you put some sunshine back into our last days of summer by helping restock after many long days of mission. https://t.co/boiocaowqa,True
"@emoseal was it you who made the finchy doll? it’s boss that, you’re really talented 👍",True
"last week we held the mvskoke nation primary elections, and we just wanted to thank those of you who took your time to be a voice in your nation. cokv ohsatcat mvto cekices (thank you for voting)! #promotingcivicduty https://t.co/yvyybeegw3",True
it is i who feels privileged and humbled to be allowed to address amazing people like you who want to make a difference out there. https://t.co/y8iq3nx92b,True
